2.11227,0.654676,0
1.60806,1.64101,0
0.287918,2.15915,0
-0.718945,1.41747,0
0.599946,3.28091,0
-1.27172,1.22515,0
1.86633,2.38714,0
-0.0325764,1.30819,0
0.641796,1.30035,0
-0.113812,0.678641,0
1.04745,2.24417,0
1.84485,-0.529851,0
3.22414,1.39271,0
0.993583,1.4728,0
0.250164,1.98068,0
1.15423,2.5565,0
0.772023,1.89464,0
-0.328406,0.0954844,0
1.05419,0.13704,0
-0.0620372,1.56323,0
1.78689,0.695298,0
0.93045,0.281612,0
-0.704961,1.29053,0
0.358981,2.33681,0
1.15559,3.08178,0
1.03859,0.437511,0
0.894486,1.73065,0
1.31924,1.16373,0
0.108877,1.98543,0
2.31713,-0.373329,0
1.50562,0.10098,0
0.840648,2.01119,0
1.97399,0.498025,0
0.757638,1.35176,0
-0.0740049,2.33978,0
1.52894,1.10271,0
1.39698,1.90516,0
0.888914,1.77923,0
0.605197,2.22358,0
1.2645,1.59007,0
0.907702,-0.49799,0
2.94076,0.0639235,0
1.79944,-0.463512,0
2.01151,0.319033,0
0.709931,-0.499969,0
0.165918,0.402693,0
2.41749,-1.09693,0
0.971759,2.61462,0
2.53808,0.0259131,0
2.33881,0.296014,0
0.2364,0.00677502,0
1.49395,-0.494249,0
0.296089,1.4701,0
0.649422,1.27471,0
0.306178,1.50621,0
0.337934,1.0319,0
0.327737,0.460308,0
1.83392,1.6515,0
1.07581,1.22632,0
1.68766,2.28073,0
1.03935,0.178735,0
0.841038,2.31719,0
1.43827,2.52775,0
1.3592,-0.222799,0
-0.119531,0.640049,0
-1.05442,1.76524,0
3.23058,-0.331783,0
1.29759,0.364197,0
1.19277,2.60995,0
1.20383,1.99999,0
2.35382,1.70426,0
1.0697,1.06182,0
3.09466,0.965589,0
0.651099,1.34265,0
1.74668,-0.256651,0
1.61605,-0.288742,0
2.15381,-0.0532368,0
0.278001,-0.132493,0
0.355574,1.20138,0
-0.192861,1.65237,0
1.01096,1.48363,0
-0.750443,1.36692,0
1.33819,0.40355,0
0.24537,3.44887,0
1.66529,0.926508,0
0.562989,1.92846,0
-0.689422,2.073,0
1.62338,0.502208,0
3.0324,0.802527,0
0.821452,-0.927839,0
1.57709,0.136239,0
1.11611,0.562391,0
0.259606,2.68695,0
2.41395,2.11889,0
0.47997,-0.072745,0
2.36178,2.58709,0
2.19353,0.112206,0
1.64953,0.195545,0
1.53103,1.23309,0
1.79507,-0.260305,0
1.06831,0.131741,0
0.641154,1.56543,0
1.27922,0.390547,0
0.174271,0.706012,0
2.51489,2.84123,0
1.97505,-0.236529,0
1.95666,0.265872,0
0.4342,-0.0304122,0
1.98357,0.493717,0
-0.317465,0.731676,0
2.02553,1.77078,0
0.260261,1.36276,0
