0.435512,2.11227,0
-2.09342,0.654676,0
2.39724,1.60806,0
1.56683,1.64101,0
1.28768,0.287918,0
1.02291,2.15915,0
1.03197,-0.718945,0
2.29141,1.41747,0
-1.35836,0.599946,0
1.72789,3.28091,0
0.875761,-1.27172,0
0.515191,1.22515,0
0.186005,1.86633,0
-0.139581,2.38714,0
1.15443,-0.0325764,0
2.25928,1.30819,0
0.660514,0.641796,0
0.125142,1.30035,0
2.10082,-0.113812,0
0.181259,0.678641,0
-0.768314,1.04745,0
1.45815,2.24417,0
1.44655,1.84485,0
-0.249386,-0.529851,0
1.06724,3.22414,0
0.735601,1.39271,0
0.992156,0.993583,0
1.14292,1.4728,0
0.394756,0.250164,0
1.61367,1.98068,0
1.76882,1.15423,0
1.56763,2.5565,0
0.610651,0.772023,0
0.269353,1.89464,0
1.17951,-0.328406,0
0.906932,0.0954844,0
1.12281,1.05419,0
0.311692,0.13704,0
-0.135386,-0.0620372,0
0.714861,1.56323,0
-0.128615,1.78689,0
1.86863,0.695298,0
0.685941,0.93045,0
1.82677,0.281612,0
2.5468,-0.704961,0
-0.575177,1.29053,0
1.62946,0.358981,0
-0.230997,2.33681,0
1.21833,1.15559,0
1.49657,3.08178,0
1.51065,1.03859,0
1.70045,0.437511,0
2.3481,0.894486,0
0.719554,1.73065,0
1.89155,1.31924,0
0.163346,1.16373,0
2.9321,0.108877,0
1.51295,1.98543,0
1.30526,2.31713,0
1.59073,-0.373329,0
0.692651,1.50562,0
0.958977,0.10098,0
-0.303717,0.840648,0
1.2309,2.01119,0
1.21227,1.97399,0
1.84546,0.498025,0
-0.724383,0.757638,0
-0.411787,1.35176,0
-0.152664,-0.0740049,0
0.204114,2.33978,0
0.577719,1.52894,0
0.963163,1.10271,0
1.35064,1.39698,0
0.906021,1.90516,0
1.05071,0.888914,0
0.669657,1.77923,0
2.06075,0.605197,0
0.8874,2.22358,0
-0.593521,1.2645,0
-0.0704856,1.59007,0
1.51664,0.907702,0
0.0523552,-0.49799,0
2.81307,2.94076,0
1.70326,0.0639235,0
-0.54971,1.79944,0
3.04864,-0.463512,0
2.03552,2.01151,0
1.20189,0.319033,0
1.44455,0.709931,0
0.272719,-0.499969,0
0.13528,0.165918,0
1.08876,0.402693,0
1.18588,2.41749,0
2.75404,-1.09693,0
2.40171,0.971759,0
1.80559,2.61462,0
1.4585,2.53808,0
-0.898903,0.0259131,0
2.42597,2.33881,0
0.561319,0.296014,0
1.84976,0.2364,0
1.21845,0.00677502,0
-1.62195,1.49395,0
2.23713,-0.494249,0
0.772606,0.296089,0
0.645623,1.4701,0
1.37218,0.649422,0
1.47819,1.27471,0
0.0639875,0.306178,0
2.82624,1.50621,0
-0.22384,0.337934,0
-0.0402713,1.0319,0
2.50613,0.327737,0
2.13216,0.460308,0
0.936292,1.83392,0
-0.552048,1.6515,0
2.14427,1.07581,0
2.02396,1.22632,0
1.10965,1.68766,0
2.21693,2.28073,0
-0.628622,1.03935,0
1.30309,0.178735,0
1.37994,0.841038,0
0.571878,2.31719,0
0.424584,1.43827,0
1.91664,2.52775,0
-0.0248076,1.3592,0
1.88989,-0.222799,0
0.530018,-0.119531,0
2.44317,0.640049,0
-0.498535,-1.05442,0
1.18844,1.76524,0
-0.146963,3.23058,0
-0.204421,-0.331783,0
-0.934622,1.29759,0
2.51308,0.364197,0
0.749013,1.19277,0
-0.280179,2.60995,0
1.51179,1.20383,0
1.53984,1.99999,0
-0.782433,2.35382,0
1.53982,1.70426,0
0.0324071,1.0697,0
0.617585,1.06182,0
0.43662,3.09466,0
0.509113,0.965589,0
1.51808,0.651099,0
0.0682689,1.34265,0
-0.302555,1.74668,0
1.11344,-0.256651,0
3.00363,1.61605,0
-0.220915,-0.288742,0
0.530902,2.15381,0
-0.426401,-0.0532368,0
-0.53371,0.278001,0
0.658246,-0.132493,0
1.4188,0.355574,0
0.200898,1.20138,0
1.59105,-0.192861,0
